,时间,东铁匠营街道,东铁匠营街道_root,相对偏差
664,2018-11-20 08:00:00,53.63227585050813,50.5,0.062025264366497614
665,2018-11-20 07:00:00,68.75851631131854,62.2,0.10544238442634311
666,2018-11-20 06:00:00,80.36345182954715,67.4,0.1923360805570792
667,2018-11-20 05:00:00,72.26410293802556,63.2,0.1434193502852145
668,2018-11-20 04:00:00,60.95878440282011,54.8,0.11238657669379765
669,2018-11-20 03:00:00,53.088899227935585,50.2,0.05754779338517095
670,2018-11-20 02:00:00,48.275881232475825,47.3,0.02063173853014436
671,2018-11-20 01:00:00,50.19486391941901,46.0,0.09119269390041318
672,2018-11-20 00:00:00,49.71624682837047,46.8,0.062312966418172556
673,2018-11-19 23:00:00,51.632105616347324,47.1,0.09622304917934868
674,2018-11-19 22:00:00,64.22875266551536,55.0,0.16779550300937016
676,2018-11-19 20:00:00,75.72434570790954,66.6,0.13700218780644957
677,2018-11-19 19:00:00,112.772102706638,94.2,0.1971560796883014
678,2018-11-19 18:00:00,108.44142066093369,87.8,0.23509590729992813
679,2018-11-19 17:00:00,99.90249115073127,78.6,0.2710240604418737
712,2018-11-18 08:00:00,41.48745469616718,46.9,0.1154060832373736
713,2018-11-18 07:00:00,54.51348147093988,56.8,0.040255607905987985
714,2018-11-18 06:00:00,58.491694695947714,59.1,0.010292813943355109
715,2018-11-18 05:00:00,59.23842035573212,58.1,0.019594154143409908
716,2018-11-18 04:00:00,64.74823664193923,58.2,0.11251265707799357
717,2018-11-18 03:00:00,69.67187263027951,60.0,0.16119787717132514
718,2018-11-18 02:00:00,76.99312830511222,70.4,0.0936523906976167
719,2018-11-18 01:00:00,82.9731631610192,69.6,0.1921431488652185
720,2018-11-18 00:00:00,66.92423893051367,63.0,0.062289506833550265
